StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,negpart_1,negpart_2,multipartydem_1,multipartydem_2,multipartydem_3,Q17,Q17_4_TEXT,Q19,Q21,Q23,Q38,Q40,Q42,Q44,Q46,Q48,Q50,Q52,Q55,Q55_DO,Q57,Q56,Q58,Q59,reforms_1,reforms_2,reforms_3,reforms_4,reforms_5,reforms_6,reforms_7,reforms_8,reforms_9,reforms_10,reforms_11,reforms_DO,gender,gender_3_TEXT,race,age,rid,FL_50_DO,Treatment_DO
12/13/2019 12:10,12/13/2019 12:18,IP Address,172.58.188.227,100,478,TRUE,12/13/2019 12:18,R_bkr2QLc8ynO0HJf,,,,,38.813797,-77.1486969,anonymous,EN,100,20,Somewhat agree,Somewhat agree,Somewhat agree,Democrat,,Strong,,,Extremely important,,Extremely well,,Somewhat,,All of the time,,Preventing voter fraud,"Encouraging as many people as possible to vote|Preventing voter fraud|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Encouraging as many people as possible to vote,Somewhat favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Neither favor nor oppose,Voting rights for non-citizen permanent residents|Making Election Day a holiday|Voter ID laws|Mandatory voting|Vote-by-mail|Voting rights for felons|Literacy test for voting|Online voter registration|Same-day registration|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination,Male,,African-American/Black,18 to 24 years,5df3c5e1-d17b-d810-8d68-3521f0a7f0f4,FL_52,D3R2
12/13/2019 12:10,12/13/2019 12:18,IP Address,99.203.145.98,100,487,TRUE,12/13/2019 12:18,R_Y90PJgMezRNo1c5,,,,,39.21510315,-76.7539978,anonymous,EN,,100,Strongly disagree,Strongly disagree,Strongly disagree,Republican,,,Strong,,,Extremely important,,Very well,,A great deal,,Some of the time,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box",Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Limiting voting to only English-speaking Americans,Strongly favor,Strongly oppose,Strongly favor,Somewhat oppose,Strongly oppose,Somewhat oppose,Strongly favor,Somewhat favor,Strongly favor,Neither favor nor oppose,Strongly oppose,Literacy test for voting|Vote-by-mail|Mandatory voting|Online voter registration|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Voter ID laws|Voting rights for felons|Voting rights for non-citizen permanent residents|Making Election Day a holiday|Ballots only printed in English,Female,,"White, non-Hispanic",35 to 44 years,5df3c5b9-ba0f-ddc9-1c57-b469b49f556e,FL_52,D3R2
12/13/2019 12:11,12/13/2019 12:18,IP Address,73.212.139.148,100,429,TRUE,12/13/2019 12:18,R_1jUqij3ou1UZJAB,,,,,38.89239502,-77.07569885,anonymous,EN,80,19,Strongly disagree,Strongly disagree,Neither agree nor disagree,Democrat,,Not very strong,,,Very important,,Very well,,Somewhat,,Never,,Preventing voter fraud,"Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Encouraging as many people as possible to vote",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",,Strongly favor,Somewhat oppose,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,Strongly favor,Neither favor nor oppose,Somewhat favor,Neither favor nor oppose,Online voter registration|Making Election Day a holiday|Voting rights for felons|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Same-day registration|Voting rights for non-citizen permanent residents|Ballots only printed in English|Vote-by-mail|Mandatory voting|Literacy test for voting,Female,,"White, non-Hispanic",65 years or over,5df3c5fa-4e16-6f83-6889-e83c5db15278,FL_52,D3R3
12/13/2019 12:10,12/13/2019 12:18,IP Address,208.108.154.110,100,477,TRUE,12/13/2019 12:18,R_6zcs6LQASsYeHqp,,,,,41.44529724,-81.69909668,anonymous,EN,90,,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Democrat,,Strong,,,Extremely important,,Very well,,A great deal,,All of the time,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Limiting voting to only English-speaking Americans|Ensuring citizens have equal access to the ballot box|Preventing voter fraud|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Encouraging as many people as possible to vote",Preventing voter fraud,Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Neither favor nor oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Somewhat favor,Somewhat favor,Vote-by-mail|Making Election Day a holiday|Ballots only printed in English|Mandatory voting|A new Voting Rights Act establishing federal protections against racial discrimination|Literacy test for voting|Voter ID laws|Voting rights for non-citizen permanent residents|Voting rights for felons|Online voter registration|Same-day registration,Female,,African-American/Black,,5df3c5d9-11b0-c111-0e1c-8bbb1e523606,FL_53,D2R3
12/13/2019 12:12,12/13/2019 12:18,IP Address,172.58.121.7,100,344,TRUE,12/13/2019 12:18,R_DIa8Q3VaRxAa6Gd,,,,,42.42480469,-83.19509888,anonymous,EN,100,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Democrat,,Strong,,,Extremely important,,Very well,,A great deal,,Most of the time,,Preventing voter fraud,"Ensuring citizens have equal access to the ballot box|Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote|Preventing voter fraud",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Strongly favor,Somewhat favor,Strongly favor,Strongly oppose,Somewhat oppose,Somewhat oppose,Voting rights for felons|Making Election Day a holiday|Online voter registration|Voting rights for non-citizen permanent residents|Mandatory voting|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Literacy test for voting|Ballots only printed in English|Same-day registration|Vote-by-mail,Female,,"White, non-Hispanic",25 to 34 years,5df3c650-522d-f7f8-ba8d-964aa31c7122,FL_53,Control
12/13/2019 12:12,12/13/2019 12:18,IP Address,76.114.74.128,100,378,TRUE,12/13/2019 12:18,R_Thpb4MI9NLLEWkh,,,,,35.9375,-84.07299805,anonymous,EN,84,34,Somewhat disagree,Somewhat agree,Somewhat disagree,Independent,,,,Closer to Democratic,Not very important,,Very well,,Somewhat,,Most of the time,,Preventing voter fraud,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Encouraging only informed citizens to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box",Ensuring citizens have equal access to the ballot box,Encouraging as many people as possible to vote,Encouraging only informed citizens to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Strongly favor,Strongly oppose,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Neither favor nor oppose,Neither favor nor oppose,Online voter registration|Mandatory voting|Same-day registration|Making Election Day a holiday|Vote-by-mail|Literacy test for voting|Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Ballots only printed in English|Voting rights for felons|Voting rights for non-citizen permanent residents,Female,,"White, non-Hispanic",18 to 24 years,5df3c671-ef52-8f2f-a57a-524289e83235,FL_52,D2R1
12/13/2019 12:12,12/13/2019 12:18,IP Address,68.100.21.116,100,354,TRUE,12/13/2019 12:18,R_12l3VDHheaPeQUJ,,,,,38.79130554,-77.2806015,anonymous,EN,100,9,Neither agree nor disagree,Strongly disagree,Strongly disagree,Democrat,,Not very strong,,,Very important,,Very well,,Somewhat,,Some of the time,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Limiting voting to only English-speaking Americans|Encouraging only informed citizens to vote|Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging as many people as possible to vote",Encouraging as many people as possible to vote,Ensuring citizens have equal access to the ballot box,Preventing voter fraud,Encouraging only informed citizens to vote,Neither favor nor oppose,Neither favor nor oppose,Neither favor nor oppose,Somewhat oppose,Strongly favor,Neither favor nor oppose,Neither favor nor oppose,Strongly favor,Somewhat oppose,Somewhat favor,Strongly favor,Voting rights for felons|Voting rights for non-citizen permanent residents|Literacy test for voting|Mandatory voting|Making Election Day a holiday|Online voter registration|Same-day registration|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Voter ID laws,Female,,Asian,65 years or over,5df3c67f-edb6-7ca6-1dda-8da5c0ff9237,FL_52,D1R1
12/13/2019 12:10,12/13/2019 12:19,IP Address,107.77.229.22,100,502,TRUE,12/13/2019 12:19,R_BE5gBKe5xdWaaEp,,,,,33.84739685,-118.115799,anonymous,EN,35,82,Somewhat disagree,Somewhat disagree,Somewhat disagree,Republican,,,Not very strong,,,Not very important,,Not very well,,Very little,,Never,Encouraging as many people as possible to vote,"Preventing voter fraud|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote",Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Preventing voter fraud,Limiting voting to only English-speaking Americans,Neither favor nor oppose,Somewhat favor,Somewhat oppose,Somewhat favor,Somewhat favor,Strongly favor,Somewhat favor,Somewhat favor,Somewhat favor,Somewhat oppose,Somewhat oppose,Voting rights for non-citizen permanent residents|A new Voting Rights Act establishing federal protections against racial discrimination|Voter ID laws|Literacy test for voting|Making Election Day a holiday|Same-day registration|Voting rights for felons|Ballots only printed in English|Mandatory voting|Vote-by-mail|Online voter registration,Female,,Asian,25 to 34 years,5df3c5dc-62bd-ee4e-95a3-edd3da81a19e,FL_53,Q70
12/13/2019 12:11,12/13/2019 12:19,IP Address,166.181.82.147,100,448,TRUE,12/13/2019 12:19,R_0IjIv8AOGNglYMp,,,,,41.03010559,-92.40470123,anonymous,EN,92,32,Strongly agree,Strongly disagree,Neither agree nor disagree,Democrat,,Not very strong,,,Very important,,Very well,,Somewhat,,Most of the time,,Ensuring citizens have equal access to the ballot box,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Encouraging only informed citizens to vote|Preventing voter fraud|Limiting voting to only English-speaking Americans|Encouraging as many people as possible to vote|Ensuring citizens have equal access to the ballot box",Preventing voter fraud,Encouraging as many people as possible to vote,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners",Encouraging only informed citizens to vote,Somewhat favor,Strongly favor,Neither favor nor oppose,Somewhat oppose,Somewhat oppose,Somewhat oppose,Strongly oppose,Strongly favor,Somewhat oppose,Somewhat favor,Somewhat favor,Voter ID laws|A new Voting Rights Act establishing federal protections against racial discrimination|Same-day registration|Online voter registration|Vote-by-mail|Making Election Day a holiday|Voting rights for felons|Mandatory voting|Literacy test for voting|Voting rights for non-citizen permanent residents|Ballots only printed in English,Male,,"White, non-Hispanic",65 years or over,5df3c637-093e-c1bb-2eae-c8720418dfee,FL_53,Q70
12/13/2019 12:11,12/13/2019 12:19,IP Address,73.113.161.16,100,478,TRUE,12/13/2019 12:19,R_3impih9DV6xHCr2,,,,,36.04989624,-83.92279816,anonymous,EN,58,9,Strongly disagree,Strongly disagree,Strongly disagree,Independent,,,,Closer to Democratic,Not very important,,Not very well,,Somewhat,,Rarely,,"Expanding voting rights to all U.S. residents, including non-citizens and prisoners","Preventing voter fraud|Encouraging only informed citizens to vote|Expanding voting rights to all U.S. residents, including non-citizens and prisoners|Ensuring citizens have equal access to the ballot box|Encouraging as many people as possible to vote|Limiting voting to only English-speaking Americans",Encouraging as many people as possible to vote,Preventing voter fraud,Ensuring citizens have equal access to the ballot box,Encouraging only informed citizens to vote,Neither favor nor oppose,Somewhat favor,Strongly oppose,Somewhat favor,Strongly oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly oppose,Strongly favor,Strongly favor,Making Election Day a holiday|Online voter registration|Literacy test for voting|Mandatory voting|Same-day registration|Voting rights for non-citizen permanent residents|Voting rights for felons|Ballots only printed in English|A new Voting Rights Act establishing federal protections against racial discrimination|Vote-by-mail|Voter ID laws,Female,,African-American/Black,45 to 54 years,5df3c5f1-a2b1-a1fa-4bb6-e2ad53d6dd2c,FL_53,D2R3
